BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89673,100346,10673,170,6056
2,154039,161795,7756,170,6263
3,204332,216970,12638,170,6262
4,247478,258175,10697,170,6261
5,287903,295746,7843,170,6263
6,322778,330877,8099,170,6324
7,354357,361173,6816,170,6600
8,386380,392640,6260,170,6605
9,412978,418651,5673,170,6602
10,438811,445026,6215,170,6600
11,463010,467997,4987,170,6593
12,487366,493490,6124,170,6604
13,511525,516504,4979,170,6605
14,533816,540054,6238,170,6597
15,557577,562418,4841,170,6602
16,580168,585332,5164,170,6596
17,595624,597387,1763,8,794
