BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1415233,3538407,2123174,78957,2960759
2,4553217,6557607,2004390,78957,3099192
3,7627430,9524546,1897116,78957,3141173
4,10606170,12476248,1870078,78957,3141103
5,13399961,15182481,1782520,78957,3141296
6,16151941,18021993,1870052,78957,3141171
7,18886617,20737686,1851069,78957,3141239
8,21685071,23569068,1883997,78957,3141094
9,24430142,26253806,1823664,78957,3141376
10,27113785,28936608,1822823,78957,3141511
11,29781250,31622295,1841045,78957,3141402
12,32483025,34353739,1870714,78957,3141401
13,35361480,37228190,1866710,78957,3194087
14,38267868,40208653,1940785,78957,3299259
15,41224218,43161729,1937511,78957,3299299
16,44099981,45993591,1893610,78957,3299108
17,46939223,48804005,1864782,78957,3299123
18,49746253,51655864,1909611,78957,3299078
19,52662840,54557012,1894172,78957,3299388
20,55545792,57452694,1906902,78957,3299093
21,58409723,60313300,1903577,78957,3298909
22,61231796,63187017,1955221,78957,3299227
23,64153395,66048244,1894849,78957,3299183
24,66988413,68901145,1912732,78957,3298990
25,69832600,71745710,1913110,78957,3299094
26,72676403,74571326,1894923,78957,3299265
27,75551170,77499966,1948796,78957,3299148
28,78454358,80378037,1923679,78957,3299230
29,81325717,83261868,1936151,78957,3299219
30,84203660,86111699,1908039,78957,3299090
31,87103409,88992887,1889478,78957,3299343
32,90002376,91921583,1919207,78957,3299481
33,91950067,91952116,2049,5,711
