BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6666732,22061421,15394689,611585,24105036
2,29562251,44482639,14920388,611585,24775177
3,52950424,68066060,15115636,611585,25550958
4,77107046,92283113,15176067,611585,25551229
5,101218780,116443970,15225190,611585,25551465
6,125034250,140144240,15109990,611585,25550895
7,148720623,163924845,15204222,611585,25551498
8,172425392,187560893,15135501,611585,25550594
9,196482559,211723948,15241389,611585,25550757
10,220222676,235392205,15169529,611585,25551057
11,244789044,259973230,15184186,611585,25551883
12,268694454,283836754,15142300,611585,25551791
13,292283074,307438170,15155096,611585,25551023
14,316229158,331362637,15133479,611585,25518383
15,340243523,355363432,15119909,611585,25433023
16,363852829,379132334,15279505,611585,25433642
17,389378108,404392711,15014603,611585,27819945
18,414405914,429387240,14981326,611585,29103277
19,438851957,454012425,15160468,611585,29103356
20,463807580,478827369,15019789,611585,29104586
21,488979112,504116472,15137360,611585,29103057
22,513624156,528895620,15271464,611585,29104040
23,538896868,554023929,15127061,611585,29103410
24,564032230,579491405,15459175,611585,29103387
25,589104554,604306629,15202075,611585,29103318
26,614241116,629535987,15294871,611585,29102766
27,639423138,654738746,15315608,611585,29102933
28,664309886,679506477,15196591,611585,28959270
29,688393703,703511159,15117456,611585,28851427
30,712378376,727577258,15198882,611585,28850399
31,736710760,751943686,15232926,611585,28850080
32,760837033,775895781,15058748,611585,28850554
33,775926161,775928441,2280,3,643
