BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2179149,6212340,4033191,157914,6059433
2,8314257,12212160,3897903,157914,6281758
3,14194872,17929482,3734610,157914,6281949
4,19745890,23423696,3677806,157914,6281815
5,25291617,29005946,3714329,157914,6282369
6,30901113,34604598,3703485,157914,6282285
7,36713960,40479059,3765099,157914,6492828
8,42441089,46277109,3836020,157914,6597889
9,48057921,51937550,3879629,157914,6597683
10,53915973,57781610,3865637,157914,6597963
11,59623773,63441840,3818067,157914,6597618
12,65298823,69162956,3864133,157914,6597655
13,70972262,74773975,3801713,157914,6597841
14,76575078,80478096,3903018,157914,6597860
15,82268426,86082556,3814130,157914,6597791
16,87995152,91841991,3846839,157914,6598306
17,91875284,91877754,2470,5,711
