BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6597304,25950306,19353002,631657,24903441
2,33424928,52471480,19046552,631657,25653861
3,60585799,80122329,19536530,631657,26389406
4,88951262,108443915,19492653,631657,26390284
5,108479160,108481436,2276,1,546
