BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94425,105154,10729,170,6056
2,158159,165949,7790,170,6263
3,208432,216027,7595,170,6262
4,245668,259375,13707,170,6261
5,289458,297107,7649,170,6263
6,323740,330577,6837,170,6324
7,353421,360368,6947,170,6600
8,388602,394702,6100,170,6605
9,415779,421419,5640,170,6602
10,442022,448170,6148,170,6600
11,466984,472320,5336,170,6593
12,489477,495079,5602,170,6604
13,515411,520535,5124,170,6605
14,538160,544424,6264,170,6597
15,562045,566824,4779,170,6602
16,585112,590720,5608,170,6596
17,601279,603356,2077,8,794
