BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,96668,107309,10641,170,6056
2,152405,161444,9039,170,6263
3,199368,208352,8984,170,6262
4,238022,251184,13162,170,6261
5,281006,290254,9248,170,6263
6,315259,324411,9152,170,6324
7,360992,370974,9982,170,6600
8,396387,405684,9297,170,6605
9,426738,434112,7374,170,6602
10,455495,464875,9380,170,6600
11,488519,495668,7149,170,6593
12,514335,521745,7410,170,6604
13,539768,547392,7624,170,6605
14,569512,577757,8245,170,6597
15,596233,603736,7503,170,6602
16,620876,628784,7908,170,6596
17,641714,647884,6170,8,794
