BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6486834,21228701,14741867,611585,24105036
2,28504182,43218299,14714117,611585,24775177
3,51514782,66397738,14882956,611585,25550958
4,75313268,90200153,14886885,611585,25551229
5,98949980,113838973,14888993,611585,25551465
6,122142109,136993036,14850927,611585,25550895
7,145329420,160225420,14896000,611585,25551498
8,168532311,183340991,14808680,611585,25550594
9,192039435,206920938,14881503,611585,25550757
10,215117548,229878579,14761031,611585,25551057
11,238917779,253719849,14802070,611585,25551883
12,261942370,276876634,14934264,611585,25551791
13,285216073,300204414,14988341,611585,25551023
14,308458997,323381941,14922944,611585,25518383
15,332000407,346792764,14792357,611585,25433023
16,355090089,369958118,14868029,611585,25433642
17,379761360,394587632,14826272,611585,27819945
18,404244378,418997317,14752939,611585,29103277
19,428307372,443247113,14939741,611585,29103356
20,452634427,467575824,14941397,611585,29104586
21,477439785,492250571,14810786,611585,29103057
22,501612220,516355087,14742867,611585,29104040
23,525982663,540758096,14775433,611585,29103410
24,550641882,565529433,14887551,611585,29103387
25,574819633,589658205,14838572,611585,29103318
26,599247765,614007548,14759783,611585,29102766
27,623497102,638353690,14856588,611585,29102933
28,647766069,662685067,14918998,611585,28959270
29,671225233,685932209,14706976,611585,28851427
30,694459930,709208268,14748338,611585,28850399
31,718064802,732747813,14683011,611585,28850080
32,741592069,756272703,14680634,611585,28850554
33,756306320,756308738,2418,3,643
