BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2198244,6214286,4016042,157914,6059433
2,8289583,12109428,3819845,157914,6281758
3,14068748,17823116,3754368,157914,6281949
4,19704551,23382340,3677789,157914,6281815
5,25157732,28831078,3673346,157914,6282369
6,30657939,34405127,3747188,157914,6282285
7,36427840,40250577,3822737,157914,6492828
8,42275820,46087107,3811287,157914,6597889
9,47862838,51705061,3842223,157914,6597683
10,53632328,57446912,3814584,157914,6597963
11,59262469,63128155,3865686,157914,6597618
12,65024228,68789447,3765219,157914,6597655
13,70562836,74402167,3839331,157914,6597841
14,76176655,79981213,3804558,157914,6597860
15,81756749,85525173,3768424,157914,6597791
16,87425091,91213744,3788653,157914,6598306
17,91240001,91242071,2070,5,711
