BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2338244,5849420,3511176,157914,6059433
2,7864317,11219673,3355356,157914,6281758
3,13164584,16505605,3341021,157914,6281949
4,18342565,21686212,3343647,157914,6281815
5,23435488,26812618,3377130,157914,6282369
6,28349916,31678805,3328889,157914,6282285
7,33578512,36992452,3413940,157914,6492828
8,38863695,42414036,3550341,157914,6597889
9,44652858,48085418,3432560,157914,6597683
10,50380434,53787998,3407564,157914,6597963
11,55994557,59538244,3543687,157914,6597618
12,61052063,64488456,3436393,157914,6597655
13,66563067,70023894,3460827,157914,6597841
14,72091511,75537164,3445653,157914,6597860
15,77621613,81066973,3445360,157914,6597791
16,83316241,86774885,3458644,157914,6598306
17,86787079,86788959,1880,5,711
