BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,72428,78648,6220,85,3200
2,124607,130136,5529,85,3374
3,167173,172858,5685,85,3390
4,194511,202396,7885,85,3391
5,229340,234904,5564,85,3391
6,257462,263213,5751,85,3389
7,289621,295923,6302,85,3387
8,317686,324185,6499,85,3392
9,342281,348655,6374,85,3392
10,365828,370780,4952,85,3389
11,389068,394037,4969,85,3397
12,411904,416981,5077,85,3445
13,440609,445790,5181,85,3555
14,466145,471478,5333,85,3563
15,487311,492679,5368,85,3560
16,509505,516067,6562,85,3563
17,534806,541085,6279,85,3565
18,556191,561507,5316,85,3555
19,578269,583684,5415,85,3561
20,598888,602689,3801,85,3557
21,616865,622560,5695,85,3559
22,639702,645491,5789,85,3552
23,659577,663058,3481,85,3572
24,677285,683017,5732,85,3550
25,697325,711608,14283,85,3560
26,730543,736544,6001,85,3563
27,751002,754586,3584,85,3553
28,768465,774317,5852,85,3562
29,788567,792026,3459,85,3561
30,810308,816371,6063,85,3559
31,831414,834985,3571,85,3558
32,849488,855793,6305,85,3556
33,868860,870722,1862,8,794
