BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,8808310,21532883,12724573,611585,24105036
2,36747941,49211999,12464058,611585,24775177
3,64170701,76750251,12579550,611585,25550958
4,94715432,107083233,12367801,611585,25551229
5,124081201,136699975,12618774,611585,25551465
6,153380907,165997882,12616975,611585,25550895
7,182507149,195216909,12709760,611585,25551498
8,211863660,224247758,12384098,611585,25550594
9,241076772,253557044,12480272,611585,25550757
10,270540093,283286522,12746429,611585,25551057
11,300855405,313286211,12430806,611585,25551883
12,330207488,342581863,12374375,611585,25551791
13,359428800,371853861,12425061,611585,25551023
14,389260152,401871931,12611779,611585,25518383
15,418762613,431699986,12937373,611585,25433023
16,448700833,461318833,12618000,611585,25433642
17,479437603,491618638,12181035,611585,27819945
18,509660851,522068778,12407927,611585,29103277
19,539174698,551184471,12009773,611585,29103356
20,568828024,580818892,11990868,611585,29104586
21,598473206,611043816,12570610,611585,29103057
22,628844083,640804176,11960093,611585,29104040
23,658363551,670433224,12069673,611585,29103410
24,689123277,701525428,12402151,611585,29103387
25,718931069,731170707,12239638,611585,29103318
26,748612137,761368513,12756376,611585,29102766
27,778701683,791059913,12358230,611585,29102933
28,808125148,820082436,11957288,611585,28959270
29,837518352,849499769,11981417,611585,28851427
30,866831810,878718064,11886254,611585,28850399
31,897770809,909624355,11853546,611585,28850080
32,926850439,938833992,11983553,611585,28850554
33,938884763,938887018,2255,3,643
