BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69111,75244,6133,85,3200
2,117245,122632,5387,85,3374
3,156048,161698,5650,85,3390
4,182751,190779,8028,85,3391
5,214983,220451,5468,85,3391
6,244115,249685,5570,85,3389
7,270599,276882,6283,85,3387
8,298426,304544,6118,85,3392
9,323153,328547,5394,85,3392
10,345531,351756,6225,85,3389
11,368692,378634,9942,85,3397
12,396034,401658,5624,85,3445
13,421457,426636,5179,85,3555
14,446707,453360,6653,85,3563
15,468943,474510,5567,85,3560
16,490652,496448,5796,85,3563
17,512292,516254,3962,85,3565
18,534560,539898,5338,85,3555
19,557783,563113,5330,85,3561
20,578412,583796,5384,85,3557
21,597781,601249,3468,85,3559
22,614991,620183,5192,85,3552
23,633896,639430,5534,85,3572
24,653402,656974,3572,85,3550
25,674134,679874,5740,85,3560
26,693530,699659,6129,85,3563
27,713402,716705,3303,85,3553
28,730635,736758,6123,85,3562
29,751210,754707,3497,85,3561
30,768563,772412,3849,85,3559
31,785766,791467,5701,85,3558
32,804680,808195,3515,85,3556
33,823615,830992,7377,8,794
