BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1409396,3533252,2123856,78957,2960759
2,4555742,6551126,1995384,78957,3099192
3,7554617,9332435,1777818,78957,3141173
4,10402983,12202362,1799379,78957,3141103
5,13139143,14960707,1821564,78957,3141296
6,15923852,17735610,1811758,78957,3141171
7,18605539,20424060,1818521,78957,3141239
8,21354698,23167382,1812684,78957,3141094
9,24024006,25810724,1786718,78957,3141376
10,26674438,28475756,1801318,78957,3141511
11,29323697,31140557,1816860,78957,3141402
12,31997852,33809397,1811545,78957,3141401
13,34845652,36713229,1867577,78957,3194087
14,37738860,39639097,1900237,78957,3299259
15,40645409,42548199,1902790,78957,3299299
16,43473907,45369855,1895948,78957,3299108
17,46295922,48147080,1851158,78957,3299123
18,49084995,50963874,1878879,78957,3299078
19,51955050,53863411,1908361,78957,3299388
20,54826255,56704274,1878019,78957,3299093
21,57645260,59548242,1902982,78957,3298909
22,60474987,62390764,1915777,78957,3299227
23,63330910,65226987,1896077,78957,3299183
24,66157632,68066487,1908855,78957,3298990
25,68984537,70923243,1938706,78957,3299094
26,71844292,73764532,1920240,78957,3299265
27,74731062,76625586,1894524,78957,3299148
28,77579021,79509043,1930022,78957,3299230
29,80435524,82293332,1857808,78957,3299219
30,83215545,85108675,1893130,78957,3299090
31,86105052,88031952,1926900,78957,3299343
32,89019269,90901349,1882080,78957,3299481
33,90928578,90930552,1974,5,711
