BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,73865,81514,7649,85,3200
2,121843,126691,4848,85,3374
3,160090,165159,5069,85,3390
4,190691,197328,6637,85,3391
5,221875,227019,5144,85,3391
6,251133,256088,4955,85,3389
7,274872,279716,4844,85,3387
8,301659,307600,5941,85,3392
9,325142,329841,4699,85,3392
10,345847,350690,4843,85,3389
11,368163,371913,3750,85,3397
12,387612,392756,5144,85,3445
13,410669,414736,4067,85,3555
14,430032,433722,3690,85,3563
15,448142,452328,4186,85,3560
16,467032,471002,3970,85,3563
17,485502,489104,3602,85,3565
18,503515,506969,3454,85,3555
19,521310,524620,3310,85,3561
20,539538,543860,4322,85,3557
21,557188,561417,4229,85,3559
22,574395,578001,3606,85,3552
23,590861,595411,4550,85,3572
24,611814,615595,3781,85,3550
25,628685,632251,3566,85,3560
26,648814,652006,3192,85,3563
27,664966,668638,3672,85,3553
28,681468,687169,5701,85,3562
29,702556,705749,3193,85,3561
30,719070,722212,3142,85,3559
31,735450,739077,3627,85,3558
32,751485,754598,3113,85,3556
33,764962,766600,1638,8,794
