BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16025743,45812534,29786791,1223170,48879695
2,64032181,94438910,30406729,1223170,51101669
3,112791184,143125135,30333951,1223170,51101842
4,160523401,190664116,30140715,1223170,51101574
5,208773249,238986836,30213587,1223170,51101296
6,257802199,288517446,30715247,1223170,51103156
7,305647670,336231535,30583865,1223170,51068888
8,354445450,384571999,30126549,1223170,50866147
9,404638514,434586019,29947505,1223170,56922704
10,454230814,484295576,30064762,1223170,58207424
11,504264821,534234360,29969539,1223170,58206579
12,553116261,583318468,30202207,1223170,58206279
13,602774155,633088416,30314261,1223170,58205566
14,652052137,682212325,30160188,1223170,58061685
15,700076543,730523316,30446773,1223170,57701308
16,748682182,778817314,30135132,1223170,57700116
17,778859545,778861763,2218,3,643
