BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15739499,45865260,30125761,1223170,48879695
2,63953368,94708489,30755121,1223170,51101669
3,113010022,143531408,30521386,1223170,51101842
4,160866548,191068856,30202308,1223170,51101574
5,209219580,239537379,30317799,1223170,51101296
6,257675402,288321601,30646199,1223170,51103156
7,305833121,336484681,30651560,1223170,51068888
8,353961049,384773717,30812668,1223170,50866147
9,406273386,436708280,30434894,1223170,56922704
10,456712035,487106474,30394439,1223170,58207424
11,506828141,537046309,30218168,1223170,58206579
12,555973830,586162713,30188883,1223170,58206279
13,605134416,635505368,30370952,1223170,58205566
14,654717107,684821991,30104884,1223170,58061685
15,702932631,732954138,30021507,1223170,57701308
16,751060221,781152573,30092352,1223170,57700116
17,781187585,781190170,2585,3,643
