BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2218989,6151588,3932599,157914,6059433
2,8263670,12076461,3812791,157914,6281758
3,14007841,17687470,3679629,157914,6281949
4,19531560,23186764,3655204,157914,6281815
5,25082005,28766924,3684919,157914,6282369
6,30499555,34169796,3670241,157914,6282285
7,36115045,39859456,3744411,157914,6492828
8,41886766,45667540,3780774,157914,6597889
9,47521551,51349193,3827642,157914,6597683
10,53303367,57109779,3806412,157914,6597963
11,58989329,62811943,3822614,157914,6597618
12,64661011,68476209,3815198,157914,6597655
13,70292189,74100376,3808187,157914,6597841
14,75898522,79697304,3798782,157914,6597860
15,81497585,85275391,3777806,157914,6597791
16,87248633,91054463,3805830,157914,6598306
17,91084127,91086366,2239,5,711
