BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15477398,46333897,30856499,1223170,48879695
2,64213772,95177674,30963902,1223170,51101669
3,113431990,144286298,30854308,1223170,51101842
4,162059725,192628231,30568506,1223170,51101574
5,210344411,241259285,30914874,1223170,51101296
6,259427633,290151370,30723737,1223170,51103156
7,307928939,338701004,30772065,1223170,51068888
8,356100499,386857380,30756881,1223170,50866147
9,407941251,438603006,30661755,1223170,56922704
10,458326356,488929907,30603551,1223170,58207424
11,508344580,538735569,30390989,1223170,58206579
12,557556125,587922813,30366688,1223170,58206279
13,606799193,637115919,30316726,1223170,58205566
14,656203526,686500849,30297323,1223170,58061685
15,704430438,734711257,30280819,1223170,57701308
16,752848709,782889377,30040668,1223170,57700116
17,782930668,782932984,2316,3,643
