BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1600483,3421243,1820760,78957,2960759
2,4328467,6027934,1699467,78957,3099192
3,7038148,8713892,1675744,78957,3141173
4,9588985,11262261,1673276,78957,3141103
5,12118650,13820221,1701571,78957,3141296
6,14579910,16234957,1655047,78957,3141171
7,17036683,18705617,1668934,78957,3141239
8,19475196,21189807,1714611,78957,3141094
9,21934653,23633878,1699225,78957,3141376
10,24410358,26098055,1687697,78957,3141511
11,26869761,28538073,1668312,78957,3141402
12,29298512,30998548,1700036,78957,3141401
13,31907606,33579720,1672114,78957,3194087
14,34488746,36237376,1748630,78957,3299259
15,37136023,38847023,1711000,78957,3299299
16,39681066,41411241,1730175,78957,3299108
17,42255267,43961743,1706476,78957,3299123
18,44792215,46500029,1707814,78957,3299078
19,47413771,49124368,1710597,78957,3299388
20,49949933,51690734,1740801,78957,3299093
21,52519484,54340421,1820937,78957,3298909
22,55170450,56908671,1738221,78957,3299227
23,57726383,59441930,1715547,78957,3299183
24,60267257,62003165,1735908,78957,3298990
25,62836597,64555486,1718889,78957,3299094
26,65386464,67111816,1725352,78957,3299265
27,67951168,69667198,1716030,78957,3299148
28,70491509,72212919,1721410,78957,3299230
29,73031419,74748382,1716963,78957,3299219
30,75592506,77285660,1693154,78957,3299090
31,78190724,79902661,1711937,78957,3299343
32,80800993,82513557,1712564,78957,3299481
33,82526376,82528060,1684,5,711
