BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15779083,45664420,29885337,1223170,48879695
2,63680544,94362116,30681572,1223170,51101669
3,112567665,143323599,30755934,1223170,51101842
4,160667274,191305155,30637881,1223170,51101574
5,209297195,239931254,30634059,1223170,51101296
6,258201304,288945834,30744530,1223170,51103156
7,306548125,337143164,30595039,1223170,51068888
8,354612759,385187281,30574522,1223170,50866147
9,406727572,437132185,30404613,1223170,56922704
10,457029218,487342338,30313120,1223170,58207424
11,507118734,537537191,30418457,1223170,58206579
12,556321719,586746075,30424356,1223170,58206279
13,605942766,636319325,30376559,1223170,58205566
14,655191668,685481784,30290116,1223170,58061685
15,703855923,733985068,30129145,1223170,57701308
16,751921073,782004076,30083003,1223170,57700116
17,782048259,782051246,2987,3,643
