BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2245691,6222549,3976858,157914,6059433
2,8378625,12256886,3878261,157914,6281758
3,14313563,17965600,3652037,157914,6281949
4,19898387,23566775,3668388,157914,6281815
5,25478442,29177002,3698560,157914,6282369
6,31058285,34767585,3709300,157914,6282285
7,36951820,40767969,3816149,157914,6492828
8,42757771,46565037,3807266,157914,6597889
9,48393745,52284554,3890809,157914,6597683
10,54287937,58112153,3824216,157914,6597963
11,60041482,63842936,3801454,157914,6597618
12,65627635,69509532,3881897,157914,6597655
13,71351118,75164236,3813118,157914,6597841
14,76981366,80773491,3792125,157914,6597860
15,82595500,86445026,3849526,157914,6597791
16,88448664,92275510,3826846,157914,6598306
17,92300631,92302655,2024,5,711
