BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1603662,3432133,1828471,78957,2960759
2,4373830,6075370,1701540,78957,3099192
3,7056857,8725214,1668357,78957,3141173
4,9570512,11215617,1645105,78957,3141103
5,12058318,13753563,1695245,78957,3141296
6,14531949,16222331,1690382,78957,3141171
7,17031139,18682088,1650949,78957,3141239
8,19450523,21100787,1650264,78957,3141094
9,21865892,23563903,1698011,78957,3141376
10,24324562,25992478,1667916,78957,3141511
11,26762023,28422605,1660582,78957,3141402
12,29195550,30861524,1665974,78957,3141401
13,31746036,33416417,1670381,78957,3194087
14,34338961,36062307,1723346,78957,3299259
15,36956362,38669475,1713113,78957,3299299
16,39490871,41238545,1747674,78957,3299108
17,42079567,43796804,1717237,78957,3299123
18,44609871,46303589,1693718,78957,3299078
19,47211809,48930003,1718194,78957,3299388
20,49740646,51461253,1720607,78957,3299093
21,52287159,54002488,1715329,78957,3298909
22,54824122,56569215,1745093,78957,3299227
23,57402650,59107405,1704755,78957,3299183
24,59928820,61664089,1735269,78957,3298990
25,62493504,64233326,1739822,78957,3299094
26,65053363,66747758,1694395,78957,3299265
27,67566839,69268271,1701432,78957,3299148
28,70094461,71810033,1715572,78957,3299230
29,72657315,74394421,1737106,78957,3299219
30,75201525,76899621,1698096,78957,3299090
31,77788886,79492320,1703434,78957,3299343
32,80393891,82156484,1762593,78957,3299481
33,82168437,82170313,1876,5,711
