BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1416916,3592162,2175246,78957,2960759
2,4625794,6646988,2021194,78957,3099192
3,7723234,9641668,1918434,78957,3141173
4,10712604,12658780,1946176,78957,3141103
5,13646630,15536280,1889650,78957,3141296
6,16473877,18366044,1892167,78957,3141171
7,19218598,21111115,1892517,78957,3141239
8,22066212,24001865,1935653,78957,3141094
9,24856678,26693872,1837194,78957,3141376
10,27557269,29494187,1936918,78957,3141511
11,30356188,32229520,1873332,78957,3141402
12,33134075,35029645,1895570,78957,3141401
13,36035281,37936636,1901355,78957,3194087
14,38965439,40901637,1936198,78957,3299259
15,41910623,43839355,1928732,78957,3299299
16,44758123,46700245,1942122,78957,3299108
17,47637062,49598225,1961163,78957,3299123
18,50525425,52475104,1949679,78957,3299078
19,53505316,55451402,1946086,78957,3299388
20,56392961,58401024,2008063,78957,3299093
21,59325497,61269065,1943568,78957,3298909
22,62203329,64144737,1941408,78957,3299227
23,65087968,67009526,1921558,78957,3299183
24,67932828,69940948,2008120,78957,3298990
25,70853243,72836285,1983042,78957,3299094
26,73810738,75766352,1955614,78957,3299265
27,76711061,78643058,1931997,78957,3299148
28,79572701,81531432,1958731,78957,3299230
29,82465358,84424375,1959017,78957,3299219
30,85346230,87292262,1946032,78957,3299090
31,88287511,90196838,1909327,78957,3299343
32,91190939,93250112,2059173,78957,3299481
33,93276505,93283998,7493,5,711
