BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2233018,6259113,4026095,157914,6059433
2,8393991,12278925,3884934,157914,6281758
3,14369987,18060644,3690657,157914,6281949
4,20000340,23667906,3667566,157914,6281815
5,25587590,29305485,3717895,157914,6282369
6,31276885,34946835,3669950,157914,6282285
7,37008854,40741407,3732553,157914,6492828
8,42717207,46525736,3808529,157914,6597889
9,48331605,52190243,3858638,157914,6597683
10,54255921,58070233,3814312,157914,6597963
11,59929255,63743591,3814336,157914,6597618
12,65568766,69481419,3912653,157914,6597655
13,71312036,75180535,3868499,157914,6597841
14,77003466,80839089,3835623,157914,6597860
15,82636158,86548591,3912433,157914,6597791
16,88511386,92346220,3834834,157914,6598306
17,92373235,92375280,2045,5,711
