BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,116955,127287,10332,170,6056
2,174685,183595,8910,170,6263
3,222420,231781,9361,170,6262
4,262966,276456,13490,170,6261
5,305496,314245,8749,170,6263
6,339510,347794,8284,170,6324
7,381827,391242,9415,170,6600
8,420618,430047,9429,170,6605
9,451476,460992,9516,170,6602
10,482503,490262,7759,170,6600
11,510573,518097,7524,170,6593
12,537005,544716,7711,170,6604
13,563635,571200,7565,170,6605
14,600072,607933,7861,170,6597
15,630115,638199,8084,170,6602
16,656730,664969,8239,170,6596
17,678339,683616,5277,8,794
