BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,68764,74953,6189,85,3200
2,111152,116622,5470,85,3374
3,150220,156105,5885,85,3390
4,180720,188823,8103,85,3391
5,216837,223504,6667,85,3391
6,248238,254094,5856,85,3389
7,276164,282587,6423,85,3387
8,304305,313302,8997,85,3392
9,333289,339835,6546,85,3392
10,357484,362780,5296,85,3389
11,380473,385976,5503,85,3397
12,403332,409142,5810,85,3445
13,429150,434572,5422,85,3555
14,456356,461459,5103,85,3563
15,477405,482949,5544,85,3560
16,499110,508070,8960,85,3563
17,523628,529459,5831,85,3565
18,544177,549579,5402,85,3555
19,564924,568699,3775,85,3561
20,587205,593088,5883,85,3557
21,608421,613641,5220,85,3559
22,627593,633238,5645,85,3552
23,647549,651265,3716,85,3572
24,665522,671448,5926,85,3550
25,685418,689095,3677,85,3560
26,703021,709193,6172,85,3563
27,723193,726984,3791,85,3553
28,740941,747322,6381,85,3562
29,765087,768779,3692,85,3561
30,785500,791704,6204,85,3559
31,807485,811296,3811,85,3558
32,824914,831359,6445,85,3556
33,844181,846153,1972,8,794
