BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2184499,6238067,4053568,157914,6059433
2,8336400,12163185,3826785,157914,6281758
3,14204919,17885729,3680810,157914,6281949
4,19768443,23551863,3783420,157914,6281815
5,25489484,29201534,3712050,157914,6282369
6,31049107,34818011,3768904,157914,6282285
7,36934777,40689093,3754316,157914,6492828
8,42664094,46515304,3851210,157914,6597889
9,48323187,52172356,3849169,157914,6597683
10,54154385,57959668,3805283,157914,6597963
11,59807622,63662051,3854429,157914,6597618
12,65525370,69413690,3888320,157914,6597655
13,71230919,75113566,3882647,157914,6597841
14,76903754,80727820,3824066,157914,6597860
15,82529548,86434415,3904867,157914,6597791
16,88352542,92194028,3841486,157914,6598306
17,92221220,92226691,5471,5,711
