BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1441029,3524029,2083000,78957,2960759
2,4560864,6454986,1894122,78957,3099192
3,7544074,9378058,1833984,78957,3141173
4,10463144,12278740,1815596,78957,3141103
5,13231104,15053948,1822844,78957,3141296
6,16036253,17894987,1858734,78957,3141171
7,18779515,20605050,1825535,78957,3141239
8,21566173,23423010,1856837,78957,3141094
9,24293192,26136235,1843043,78957,3141376
10,27016966,28860752,1843786,78957,3141511
11,29737934,31550643,1812709,78957,3141402
12,32418859,34252726,1833867,78957,3141401
13,35324106,37148308,1824202,78957,3194087
14,38206106,40090296,1884190,78957,3299259
15,41109532,43022710,1913178,78957,3299299
16,43977281,45849406,1872125,78957,3299108
17,46796980,48671658,1874678,78957,3299123
18,49601968,51473349,1871381,78957,3299078
19,52501155,54374041,1872886,78957,3299388
20,55374688,57257532,1882844,78957,3299093
21,58229914,60116417,1886503,78957,3298909
22,61068748,62981648,1912900,78957,3299227
23,63960819,65863917,1903098,78957,3299183
24,66821983,68704811,1882828,78957,3298990
25,69647908,71589721,1941813,78957,3299094
26,72532551,74399307,1866756,78957,3299265
27,75363150,77228208,1865058,78957,3299148
28,78195427,80082629,1887202,78957,3299230
29,81045170,82925404,1880234,78957,3299219
30,83880152,85772762,1892610,78957,3299090
31,86782613,88697578,1914965,78957,3299343
32,89728250,91644655,1916405,78957,3299481
33,91669163,91671286,2123,5,711
