BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16543140,42418393,25875253,1223170,48879695
2,62775412,89133021,26357609,1223170,51101669
3,107947081,134268752,26321671,1223170,51101842
4,152217028,178826527,26609499,1223170,51101574
5,196749033,223284132,26535099,1223170,51101296
6,242361254,268684966,26323712,1223170,51103156
7,286513625,312787428,26273803,1223170,51068888
8,330884854,357296524,26411670,1223170,50866147
9,377480872,403384043,25903171,1223170,56922704
10,423255790,449258460,26002670,1223170,58207424
11,469826494,495665860,25839366,1223170,58206579
12,514948927,540679178,25730251,1223170,58206279
13,559475855,585456179,25980324,1223170,58205566
14,604358241,630301211,25942970,1223170,58061685
15,648157325,674070619,25913294,1223170,57701308
16,692439923,718179781,25739858,1223170,57700116
17,718201463,718203327,1864,3,643
