BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95802,105740,9938,170,6056
2,151791,160653,8862,170,6263
3,200185,209365,9180,170,6262
4,242255,256602,14347,170,6261
5,292028,301799,9771,170,6263
6,328448,337469,9021,170,6324
7,370076,379766,9690,170,6600
8,405143,414434,9291,170,6605
9,435879,443676,7797,170,6602
10,464904,474717,9813,170,6600
11,494940,502391,7451,170,6593
12,522926,530422,7496,170,6604
13,549401,556544,7143,170,6605
14,575610,583387,7777,170,6597
15,602872,610639,7767,170,6602
16,627853,635557,7704,170,6596
17,648391,656016,7625,8,794
