BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6553564,21721789,15168225,611585,24105036
2,29149449,44015269,14865820,611585,24775177
3,52355799,67652876,15297077,611585,25550958
4,76599450,91848953,15249503,611585,25551229
5,100595904,115814440,15218536,611585,25551465
6,124242918,139357846,15114928,611585,25550895
7,147806022,162990846,15184824,611585,25551498
8,171319753,186489680,15169927,611585,25550594
9,195331851,210470810,15138959,611585,25550757
10,218791011,233954761,15163750,611585,25551057
11,243010732,258220289,15209557,611585,25551883
12,266614495,281829419,15214924,611585,25551791
13,290280128,305526372,15246244,611585,25551023
14,313854276,329053886,15199610,611585,25518383
15,337687574,352828709,15141135,611585,25433023
16,361167222,376439480,15272258,611585,25433642
17,386306093,401319400,15013307,611585,27819945
18,411004593,426059091,15054498,611585,29103277
19,435455341,450533361,15078020,611585,29103356
20,459945734,475015497,15069763,611585,29104586
21,484854715,499867237,15012522,611585,29103057
22,509252845,524314808,15061963,611585,29104040
23,534025978,549099403,15073425,611585,29103410
24,558871096,574029122,15158026,611585,29103387
25,583637844,598761447,15123603,611585,29103318
26,608002737,623005037,15002300,611585,29102766
27,632464091,647597144,15133053,611585,29102933
28,657024892,671999150,14974258,611585,28959270
29,680581271,695746524,15165253,611585,28851427
30,704298773,719319803,15021030,611585,28850399
31,728247169,743305167,15057998,611585,28850080
32,752217523,767190207,14972684,611585,28850554
33,767227686,767230071,2385,3,643
