BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1399088,4096093,2697005,78957,2960759
2,5105490,7582021,2476531,78957,3099192
3,8541842,10851049,2309207,78957,3141173
4,11906661,14189628,2282967,78957,3141103
5,15106471,17434726,2328255,78957,3141296
6,18345534,20665650,2320116,78957,3141171
7,21502241,23856874,2354633,78957,3141239
8,24793466,27096371,2302905,78957,3141094
9,27947020,30247974,2300954,78957,3141376
10,31098296,33432920,2334624,78957,3141511
11,34266735,36653382,2386647,78957,3141402
12,37496592,39825783,2329191,78957,3141401
13,40800439,43169783,2369344,78957,3194087
14,44147981,46556449,2408468,78957,3299259
15,47539603,50007337,2467734,78957,3299299
16,50921870,53357460,2435590,78957,3299108
17,54269755,56722061,2452306,78957,3299123
18,57637130,60114243,2477113,78957,3299078
19,61081099,63495747,2414648,78957,3299388
20,64400338,66868647,2468309,78957,3299093
21,67784441,70224350,2439909,78957,3298909
22,71136975,73513211,2376236,78957,3299227
23,74426301,76810550,2384249,78957,3299183
24,77729919,80187534,2457615,78957,3298990
25,81101330,83502881,2401551,78957,3299094
26,84392605,86882769,2490164,78957,3299265
27,87797321,90180623,2383302,78957,3299148
28,91098904,93434747,2335843,78957,3299230
29,94346543,96734763,2388220,78957,3299219
30,97647076,100038839,2391763,78957,3299090
31,101008026,103380231,2372205,78957,3299343
32,104364436,106780516,2416080,78957,3299481
33,106808459,106810694,2235,5,711
