BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2334650,5795441,3460791,157914,6059433
2,7837800,11146817,3309017,157914,6281758
3,13004308,16336307,3331999,157914,6281949
4,17967713,21280827,3313114,157914,6281815
5,23077076,26375122,3298046,157914,6282369
6,27943332,31231086,3287754,157914,6282285
7,33144215,36538448,3394233,157914,6492828
8,38413501,41805084,3391583,157914,6597889
9,43953022,47348099,3395077,157914,6597683
10,49669873,53074983,3405110,157914,6597963
11,55182045,58568725,3386680,157914,6597618
12,60084035,63472274,3388239,157914,6597655
13,65580629,68991595,3410966,157914,6597841
14,71091304,74464328,3373024,157914,6597860
15,76548720,80058413,3509693,157914,6597791
16,82285894,85713253,3427359,157914,6598306
17,85724783,85727075,2292,5,711
