BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1440424,3593370,2152946,78957,2960759
2,4677644,6627256,1949612,78957,3099192
3,7655308,9474009,1818701,78957,3141173
4,10574798,12456950,1882152,78957,3141103
5,13421323,15276582,1855259,78957,3141296
6,16280196,18144369,1864173,78957,3141171
7,19016920,20851092,1834172,78957,3141239
8,21823464,23613980,1790516,78957,3141094
9,24490319,26337340,1847021,78957,3141376
10,27218517,29023993,1805476,78957,3141511
11,29889593,31734289,1844696,78957,3141402
12,32620349,34524710,1904361,78957,3141401
13,35609814,37436111,1826297,78957,3194087
14,38495407,40400804,1905397,78957,3299259
15,41426982,43331753,1904771,78957,3299299
16,44290208,46231890,1941682,78957,3299108
17,47199960,49084741,1884781,78957,3299123
18,50020389,51956904,1936515,78957,3299078
19,52974573,54882437,1907864,78957,3299388
20,55884838,57806603,1921765,78957,3299093
21,58787794,60676490,1888696,78957,3298909
22,61622801,63519761,1896960,78957,3299227
23,64497261,66427213,1929952,78957,3299183
24,67385949,69319327,1933378,78957,3298990
25,70266569,72174918,1908349,78957,3299094
26,73131003,75044039,1913036,78957,3299265
27,76028128,77942910,1914782,78957,3299148
28,78928771,80824408,1895637,78957,3299230
29,81793686,83679360,1885674,78957,3299219
30,84647826,86588646,1940820,78957,3299090
31,87612326,89535499,1923173,78957,3299343
32,90554037,92478096,1924059,78957,3299481
33,92506761,92508785,2024,5,711
