BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,107166,117286,10120,170,6056
2,163753,172847,9094,170,6263
3,212088,221576,9488,170,6262
4,251504,263577,12073,170,6261
5,292598,302294,9696,170,6263
6,327592,335827,8235,170,6324
7,366381,375419,9038,170,6600
8,400351,409353,9002,170,6605
9,430633,438537,7904,170,6602
10,459808,469583,9775,170,6600
11,488311,496020,7709,170,6593
12,518501,525940,7439,170,6604
13,544626,552129,7503,170,6605
14,570765,578417,7652,170,6597
15,597384,605318,7934,170,6602
16,622301,630146,7845,170,6596
17,644634,649222,4588,8,794
