BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2364794,5885702,3520908,157914,6059433
2,7934641,11276320,3341679,157914,6281758
3,13075489,16408090,3332601,157914,6281949
4,18062023,21403179,3341156,157914,6281815
5,23224973,26580132,3355159,157914,6282369
6,28156777,31461235,3304458,157914,6282285
7,33362802,36783236,3420434,157914,6492828
8,38620449,42069343,3448894,157914,6597889
9,44215093,47637416,3422323,157914,6597683
10,49956462,53403106,3446644,157914,6597963
11,55493942,58950955,3457013,157914,6597618
12,60493960,63930682,3436722,157914,6597655
13,66033701,69445546,3411845,157914,6597841
14,71561645,75001786,3440141,157914,6597860
15,77100615,80541311,3440696,157914,6597791
16,82780951,86205061,3424110,157914,6598306
17,86219630,86225200,5570,5,711
