BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,146283,160443,14160,85,3200
2,234094,248759,14665,85,3374
3,305068,313977,8909,85,3390
4,363665,379163,15498,85,3391
5,428907,436349,7442,85,3391
6,481011,489217,8206,85,3389
7,531151,540398,9247,85,3387
8,593060,605098,12038,85,3392
9,645770,653171,7401,85,3392
10,691343,700087,8744,85,3389
11,729852,738250,8398,85,3397
12,777178,786776,9598,85,3445
13,828701,838074,9373,85,3555
14,884217,900000,15783,85,3563
15,934659,945942,11283,85,3560
16,979977,988602,8625,85,3563
17,1019024,1030506,11482,85,3565
18,1067027,1077802,10775,85,3555
19,1108604,1115670,7066,85,3561
20,1151783,1159219,7436,85,3557
21,1192982,1197734,4752,85,3559
22,1236460,1245932,9472,85,3552
23,1282105,1291623,9518,85,3572
24,1328692,1333748,5056,85,3550
25,1371907,1382235,10328,85,3560
26,1421546,1424541,2995,85,3563
27,1461781,1472941,11160,85,3553
28,1508079,1512836,4757,85,3562
29,1545655,1555880,10225,85,3561
30,1586342,1590649,4307,85,3559
31,1620639,1631300,10661,85,3558
32,1663055,1667699,4644,85,3556
33,1694783,1696845,2062,8,794
