BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70506,77992,7486,85,3200
2,113015,117802,4787,85,3374
3,150405,155516,5111,85,3390
4,181705,188323,6618,85,3391
5,216608,221743,5135,85,3391
6,247048,251936,4888,85,3389
7,270785,275583,4798,85,3387
8,298713,304767,6054,85,3392
9,322348,327129,4781,85,3392
10,343767,347445,3678,85,3389
11,363570,367162,3592,85,3397
12,382818,387783,4965,85,3445
13,403377,408085,4708,85,3555
14,423653,427354,3701,85,3563
15,444186,448361,4175,85,3560
16,463311,467121,3810,85,3563
17,481772,491083,9311,85,3565
18,505495,509211,3716,85,3555
19,523626,526998,3372,85,3561
20,541856,546325,4469,85,3557
21,559778,564380,4602,85,3559
22,580587,583807,3220,85,3552
23,597034,601646,4612,85,3572
24,617854,621495,3641,85,3550
25,634594,637955,3361,85,3560
26,652021,656523,4502,85,3563
27,671333,674916,3583,85,3553
28,690143,694887,4744,85,3562
29,709143,712403,3260,85,3561
30,725768,729053,3285,85,3559
31,741906,745761,3855,85,3558
32,758222,761846,3624,85,3556
33,774249,775972,1723,8,794
