BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,73612,81069,7457,85,3200
2,116387,121285,4898,85,3374
3,153447,158486,5039,85,3390
4,184328,191006,6678,85,3391
5,214917,220823,5906,85,3391
6,244526,249580,5054,85,3389
7,268350,273193,4843,85,3387
8,295102,301060,5958,85,3392
9,318482,323372,4890,85,3392
10,339441,343162,3721,85,3389
11,359099,362762,3663,85,3397
12,378006,384706,6700,85,3445
13,403283,407242,3959,85,3555
14,422606,427345,4739,85,3563
15,441913,445754,3841,85,3560
16,460511,464387,3876,85,3563
17,479015,482626,3611,85,3565
18,497840,502527,4687,85,3555
19,516809,520131,3322,85,3561
20,534783,539020,4237,85,3557
21,552151,555818,3667,85,3559
22,571985,575374,3389,85,3552
23,590441,594063,3622,85,3572
24,607425,610946,3521,85,3550
25,624043,627230,3187,85,3560
26,641210,644608,3398,85,3563
27,659698,663955,4257,85,3553
28,677963,682259,4296,85,3562
29,695394,698702,3308,85,3561
30,711941,715183,3242,85,3559
31,727745,731593,3848,85,3558
32,747104,750557,3453,85,3556
33,760944,762588,1644,8,794
