BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69762,77959,8197,85,3200
2,116441,121421,4980,85,3374
3,157852,163071,5219,85,3390
4,188686,196115,7429,85,3391
5,220104,225360,5256,85,3391
6,249001,254014,5013,85,3389
7,272920,277825,4905,85,3387
8,301025,306983,5958,85,3392
9,324586,329370,4784,85,3392
10,345621,349400,3779,85,3389
11,365350,369047,3697,85,3397
12,384450,389105,4655,85,3445
13,404781,409599,4818,85,3555
14,425557,429246,3689,85,3563
15,443992,447647,3655,85,3560
16,463021,466905,3884,85,3563
17,481484,485138,3654,85,3565
18,500375,504305,3930,85,3555
19,518677,521964,3287,85,3561
20,536778,541080,4302,85,3557
21,554190,557466,3276,85,3559
22,570770,573968,3198,85,3552
23,587204,590920,3716,85,3572
24,604637,608500,3863,85,3550
25,621508,624990,3482,85,3560
26,641492,644684,3192,85,3563
27,657991,663117,5126,85,3553
28,678012,682407,4395,85,3562
29,697683,701368,3685,85,3561
30,715064,718316,3252,85,3559
31,731105,735029,3924,85,3558
32,747609,751154,3545,85,3556
33,761801,764087,2286,8,794
