BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15910656,45942114,30031458,1223170,48879695
2,64211548,94857123,30645575,1223170,51101669
3,113450502,143960521,30510019,1223170,51101842
4,162186301,192654559,30468258,1223170,51101574
5,210871432,241446358,30574926,1223170,51101296
6,259689362,290114001,30424639,1223170,51103156
7,308114673,338591155,30476482,1223170,51068888
8,356435272,386841794,30406522,1223170,50866147
9,408068188,438383708,30315520,1223170,56922704
10,458848206,489257244,30409038,1223170,58207424
11,509467050,539664822,30197772,1223170,58206579
12,559017125,589294245,30277120,1223170,58206279
13,608557656,638980174,30422518,1223170,58205566
14,658089585,688386332,30296747,1223170,58061685
15,706536629,736717263,30180634,1223170,57701308
16,755663681,785753950,30090269,1223170,57700116
17,785793242,785795623,2381,3,643
