BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,123867,133880,10013,170,6056
2,178232,187200,8968,170,6263
3,226382,238543,12161,170,6262
4,268405,280339,11934,170,6261
5,309619,319856,10237,170,6263
6,345267,354618,9351,170,6324
7,386889,398672,11783,170,6600
8,424886,434074,9188,170,6605
9,455180,464284,9104,170,6602
10,485426,493144,7718,170,6600
11,516631,523811,7180,170,6593
12,545823,555639,9816,170,6604
13,578366,586246,7880,170,6605
14,612521,620114,7593,170,6597
15,641021,648908,7887,170,6602
16,672472,680589,8117,170,6596
17,697872,705610,7738,8,794
