BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,102706,113168,10462,170,6056
2,159177,168177,9000,170,6263
3,205588,215057,9469,170,6262
4,244805,257266,12461,170,6261
5,286613,295291,8678,170,6263
6,320378,328646,8268,170,6324
7,361362,370833,9471,170,6600
8,397477,406783,9306,170,6605
9,428152,437599,9447,170,6602
10,458892,466662,7770,170,6600
11,485495,493262,7767,170,6593
12,512013,519714,7701,170,6604
13,538875,546967,8092,170,6605
14,565979,576232,10253,170,6597
15,597785,605981,8196,170,6602
16,627554,632996,5442,170,6596
17,645687,647675,1988,8,794
