BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7510110,20415414,12905304,611585,24105036
2,28340223,41503553,13163330,611585,24775177
3,50162147,63405961,13243814,611585,25550958
4,72174590,85407591,13233001,611585,25551229
5,94216231,107421656,13205425,611585,25551465
6,115978535,129157785,13179250,611585,25550895
7,137595326,150883734,13288408,611585,25551498
8,159447228,172689920,13242692,611585,25550594
9,181184933,194559018,13374085,611585,25550757
10,203375016,216672920,13297904,611585,25551057
11,225725697,238897831,13172134,611585,25551883
12,247789022,261047330,13258308,611585,25551791
13,269605742,282882952,13277210,611585,25551023
14,291368941,304631336,13262395,611585,25518383
15,313345224,326497368,13152144,611585,25433023
16,335331386,348594224,13262838,611585,25433642
17,358767647,371817387,13049740,611585,27819945
18,381994889,395398808,13403919,611585,29103277
19,405075490,417947965,12872475,611585,29103356
20,427990706,440813347,12822641,611585,29104586
21,450732987,463580331,12847344,611585,29103057
22,473627893,486475461,12847568,611585,29104040
23,496180620,509126003,12945383,611585,29103410
24,518828642,531810897,12982255,611585,29103387
25,541508167,554439760,12931593,611585,29103318
26,564166872,577078186,12911314,611585,29102766
27,586785180,599680064,12894884,611585,29102933
28,609014750,621914921,12900171,611585,28959270
29,631123845,644107789,12983944,611585,28851427
30,653344805,666298218,12953413,611585,28850399
31,675481381,688351078,12869697,611585,28850080
32,697589318,710557999,12968681,611585,28850554
33,710572745,710574988,2243,3,643
