BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15626905,45299119,29672214,1223170,48879695
2,63328501,93633035,30304534,1223170,51101669
3,112125618,142185829,30060211,1223170,51101842
4,160188018,190128277,29940259,1223170,51101574
5,208142031,237984217,29842186,1223170,51101296
6,256410426,286298964,29888538,1223170,51103156
7,304270522,334280045,30009523,1223170,51068888
8,351510467,381646401,30135934,1223170,50866147
9,402716849,432933499,30216650,1223170,56922704
10,453131174,483221813,30090639,1223170,58207424
11,502686419,532906365,30219946,1223170,58206579
12,551723474,581875330,30151856,1223170,58206279
13,600850215,630861832,30011617,1223170,58205566
14,649970730,680149423,30178693,1223170,58061685
15,697875120,727842525,29967405,1223170,57701308
16,745888604,775913239,30024635,1223170,57700116
17,775954888,775957300,2412,3,643
