BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15609345,45430599,29821254,1223170,48879695
2,63196148,93505082,30308934,1223170,51101669
3,111501870,141911487,30409617,1223170,51101842
4,159019561,193628610,34609049,1223170,51101574
5,211426494,244743570,33317076,1223170,51101296
6,263467650,294310778,30843128,1223170,51103156
7,311229215,341689380,30460165,1223170,51068888
8,359780144,389927978,30147834,1223170,50866147
9,409762465,439839021,30076556,1223170,56922704
10,459375366,489413378,30038012,1223170,58207424
11,509044997,538864829,29819832,1223170,58206579
12,557450573,587752963,30302390,1223170,58206279
13,606504343,636771914,30267571,1223170,58205566
14,655357383,685293883,29936500,1223170,58061685
15,703132913,733317188,30184275,1223170,57701308
16,751385648,781611894,30226246,1223170,57700116
17,781656496,781658658,2162,3,643
