BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,125691,136445,10754,170,6056
2,187009,196169,9160,170,6263
3,233361,242907,9546,170,6262
4,273255,285786,12531,170,6261
5,314541,324779,10238,170,6263
6,349838,359382,9544,170,6324
7,389519,399246,9727,170,6600
8,424827,432851,8024,170,6605
9,454001,463385,9384,170,6602
10,487093,496195,9102,170,6600
11,519833,527313,7480,170,6593
12,552591,560316,7725,170,6604
13,587299,594965,7666,170,6605
14,615897,623989,8092,170,6597
15,645341,654789,9448,170,6602
16,673017,678242,5225,170,6596
17,694269,699236,4967,8,794
