BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69734,76154,6420,85,3200
2,118081,123635,5554,85,3374
3,158082,163945,5863,85,3390
4,185331,193474,8143,85,3391
5,217533,223172,5639,85,3391
6,244202,249950,5748,85,3389
7,270930,277392,6462,85,3387
8,298923,305116,6193,85,3392
9,322961,328676,5715,85,3392
10,345842,351155,5313,85,3389
11,371830,378826,6996,85,3397
12,396345,401932,5587,85,3445
13,424114,429632,5518,85,3555
14,450764,456337,5573,85,3563
15,472246,478265,6019,85,3560
16,493914,500167,6253,85,3563
17,517108,530594,13486,85,3565
18,545737,551232,5495,85,3555
19,566732,572253,5521,85,3561
20,587608,593558,5950,85,3557
21,607548,614045,6497,85,3559
22,627715,639147,11432,85,3552
23,653051,658930,5879,85,3572
24,673951,680972,7021,85,3550
25,696170,702199,6029,85,3560
26,716198,722727,6529,85,3563
27,739355,745722,6367,85,3553
28,759626,764560,4934,85,3562
29,778669,784895,6226,85,3561
30,799037,802834,3797,85,3559
31,816288,823276,6988,85,3558
32,836247,848368,12121,85,3556
33,861233,863320,2087,8,794
