BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2191163,6261906,4070743,157914,6059433
2,8334661,12179881,3845220,157914,6281758
3,14198661,17917413,3718752,157914,6281949
4,19785792,23538192,3752400,157914,6281815
5,25400503,29185753,3785250,157914,6282369
6,31048671,34850107,3801436,157914,6282285
7,36903179,40685985,3782806,157914,6492828
8,42731039,46588273,3857234,157914,6597889
9,48378025,52279071,3901046,157914,6597683
10,54216875,58063532,3846657,157914,6597963
11,59854582,63892218,4037636,157914,6597618
12,65726896,69615364,3888468,157914,6597655
13,71521695,75369419,3847724,157914,6597841
14,77161335,81047044,3885709,157914,6597860
15,82851362,86786215,3934853,157914,6597791
16,88695164,92647380,3952216,157914,6598306
17,92674169,92677664,3495,5,711
