BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1993125,3849787,1856662,78957,2960759
2,5802439,7586026,1783587,78957,3099192
3,9309201,10847673,1538472,78957,3141173
4,12777916,14341405,1563489,78957,3141103
5,16232418,17757066,1524648,78957,3141296
6,19679562,21202544,1522982,78957,3141171
7,22880140,24413864,1533724,78957,3141239
8,26151580,27652413,1500833,78957,3141094
9,29461007,30999983,1538976,78957,3141376
10,32774946,34363243,1588297,78957,3141511
11,36044319,37560509,1516190,78957,3141402
12,39273926,40826476,1552550,78957,3141401
13,42774369,44336950,1562581,78957,3194087
14,46289791,47885767,1595976,78957,3299259
15,49763984,51378620,1614636,78957,3299299
16,53198298,54864016,1665718,78957,3299108
17,56663716,58225079,1561363,78957,3299123
18,60020757,61627069,1606312,78957,3299078
19,63478408,65052279,1573871,78957,3299388
20,66900795,68519284,1618489,78957,3299093
21,70286528,71836518,1549990,78957,3298909
22,73634795,75252336,1617541,78957,3299227
23,77067301,78818014,1750713,78957,3299183
24,80627346,82205743,1578397,78957,3298990
25,83962696,85542927,1580231,78957,3299094
26,87305083,88903485,1598402,78957,3299265
27,90685712,92256262,1570550,78957,3299148
28,94029590,95644691,1615101,78957,3299230
29,97451168,99023280,1572112,78957,3299219
30,100794081,102367024,1572943,78957,3299090
31,104169621,105721292,1551671,78957,3299343
32,107603713,109319953,1716240,78957,3299481
33,109342865,109344808,1943,5,711
