BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,73661,79796,6135,85,3200
2,116484,121792,5308,85,3374
3,158353,164121,5768,85,3390
4,185391,193408,8017,85,3391
5,217600,223162,5562,85,3391
6,244175,249856,5681,85,3389
7,272838,279142,6304,85,3387
8,300718,313606,12888,85,3392
9,332209,338568,6359,85,3392
10,355686,361158,5472,85,3389
11,382745,388167,5422,85,3397
12,405582,411278,5696,85,3445
13,434860,440084,5224,85,3555
14,463944,469645,5701,85,3563
15,485408,494758,9350,85,3560
16,510316,515946,5630,85,3563
17,532504,536365,3861,85,3565
18,551932,557333,5401,85,3555
19,574266,579721,5455,85,3561
20,595372,600905,5533,85,3557
21,614604,620044,5440,85,3559
22,633944,639230,5286,85,3552
23,653097,656560,3463,85,3572
24,670711,678647,7936,85,3550
25,692396,698189,5793,85,3560
26,712558,715991,3433,85,3563
27,729768,737332,7564,85,3553
28,754952,758645,3693,85,3562
29,775639,779209,3570,85,3561
30,793795,799746,5951,85,3559
31,813634,817130,3496,85,3558
32,831255,837725,6470,85,3556
33,852226,854803,2577,8,794
