BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69668,76128,6460,85,3200
2,115165,120882,5717,85,3374
3,156834,162685,5851,85,3390
4,184385,192700,8315,85,3391
5,217005,223452,6447,85,3391
6,244415,250336,5921,85,3389
7,271992,278682,6690,85,3387
8,300177,307078,6901,85,3392
9,325404,330966,5562,85,3392
10,347840,354453,6613,85,3389
11,371764,377455,5691,85,3397
12,394883,400684,5801,85,3445
13,421849,427055,5206,85,3555
14,447053,452688,5635,85,3563
15,468478,474029,5551,85,3560
16,489507,495297,5790,85,3563
17,511784,515962,4178,85,3565
18,530899,536918,6019,85,3555
19,552578,558494,5916,85,3561
20,573987,577952,3965,85,3557
21,592456,597728,5272,85,3559
22,611579,617319,5740,85,3552
23,634386,638165,3779,85,3572
24,652755,658587,5832,85,3550
25,672755,676397,3642,85,3560
26,690584,696768,6184,85,3563
27,710754,714536,3782,85,3553
28,728568,735166,6598,85,3562
29,748999,752671,3672,85,3561
30,767614,774034,6420,85,3559
31,787190,790960,3770,85,3558
32,804405,811436,7031,85,3556
33,825463,828505,3042,8,794
