BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,112322,122085,9763,170,6056
2,177470,186440,8970,170,6263
3,220909,230409,9500,170,6262
4,269566,282102,12536,170,6261
5,320533,330596,10063,170,6263
6,365191,375502,10311,170,6324
7,417334,426623,9289,170,6600
8,462127,477405,15278,170,6605
9,499089,509486,10397,170,6602
10,540402,548083,7681,170,6600
11,577092,586308,9216,170,6593
12,605001,612569,7568,170,6604
13,631766,639390,7624,170,6605
14,663356,671465,8109,170,6597
15,696005,703691,7686,170,6602
16,722761,730232,7471,170,6596
17,743234,745144,1910,8,794
