BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6508641,21696038,15187397,611585,24105036
2,29057073,43705434,14648361,611585,24775177
3,51997344,67101844,15104500,611585,25550958
4,76131327,91290968,15159641,611585,25551229
5,100204031,115236489,15032458,611585,25551465
6,123623155,138726031,15102876,611585,25550895
7,147083810,162270574,15186764,611585,25551498
8,170592688,185635596,15042908,611585,25550594
9,194349679,209446426,15096747,611585,25550757
10,217763957,232714538,14950581,611585,25551057
11,241819346,256778937,14959591,611585,25551883
12,265251957,280292347,15040390,611585,25551791
13,288677082,303771814,15094732,611585,25551023
14,312179502,327176593,14997091,611585,25518383
15,335757724,350700615,14942891,611585,25433023
16,358902065,374063154,15161089,611585,25433642
17,383904790,398790876,14886086,611585,27819945
18,408519893,423528848,15008955,611585,29103277
19,432761224,447769460,15008236,611585,29103356
20,457120320,472077063,14956743,611585,29104586
21,481988296,497047529,15059233,611585,29103057
22,506534288,521545934,15011646,611585,29104040
23,531115008,546155309,15040301,611585,29103410
24,555971002,571059148,15088146,611585,29103387
25,580847536,595824940,14977404,611585,29103318
26,605046753,620017742,14970989,611585,29102766
27,629534020,644375934,14841914,611585,29102933
28,653717474,668484987,14767513,611585,28959270
29,677003718,691809131,14805413,611585,28851427
30,700305025,715131457,14826432,611585,28850399
31,724082938,739081515,14998577,611585,28850080
32,747864996,762784365,14919369,611585,28850554
33,762813943,762816410,2467,3,643
