BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,67200,74569,7369,85,3200
2,112575,117564,4989,85,3374
3,153693,158680,4987,85,3390
4,184318,191208,6890,85,3391
5,216445,222747,6302,85,3391
6,249009,253943,4934,85,3389
7,273001,277880,4879,85,3387
8,300339,306281,5942,85,3392
9,323761,328616,4855,85,3392
10,344715,349015,4300,85,3389
11,365543,369192,3649,85,3397
12,384651,389316,4665,85,3445
13,404784,409637,4853,85,3555
14,425409,429091,3682,85,3563
15,444411,448048,3637,85,3560
16,462815,466687,3872,85,3563
17,481320,484976,3656,85,3565
18,499357,503889,4532,85,3555
19,518119,521464,3345,85,3561
20,536448,540775,4327,85,3557
21,553826,557048,3222,85,3559
22,571851,575773,3922,85,3552
23,589048,593729,4681,85,3572
24,609870,613491,3621,85,3550
25,626628,629976,3348,85,3560
26,645222,648673,3451,85,3563
27,663740,667555,3815,85,3553
28,680460,685001,4541,85,3562
29,701204,704554,3350,85,3561
30,717891,721174,3283,85,3559
31,733682,737202,3520,85,3558
32,749412,752762,3350,85,3556
33,763033,764909,1876,8,794
