BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2198420,6301629,4103209,157914,6059433
2,8388003,12294585,3906582,157914,6281758
3,14322984,18079186,3756202,157914,6281949
4,19988264,23860927,3872663,157914,6281815
5,25666738,29416026,3749288,157914,6282369
6,31311699,35067124,3755425,157914,6282285
7,37166530,41006723,3840193,157914,6492828
8,42965209,46860227,3895018,157914,6597889
9,48660211,52525310,3865099,157914,6597683
10,54526079,58415388,3889309,157914,6597963
11,60315859,64275869,3960010,157914,6597618
12,66072423,69969677,3897254,157914,6597655
13,71781758,75683815,3902057,157914,6597841
14,77509865,81438788,3928923,157914,6597860
15,83281573,87181218,3899645,157914,6597791
16,89170017,93096550,3926533,157914,6598306
17,93121630,93123851,2221,5,711
