BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15762034,46917361,31155327,1223170,48879695
2,65051955,96358805,31306850,1223170,51101669
3,114912657,146059934,31147277,1223170,51101842
4,163586393,194336913,30750520,1223170,51101574
5,212580689,243391593,30810904,1223170,51101296
6,261939327,292859127,30919800,1223170,51103156
7,310767239,341830624,31063385,1223170,51068888
8,359491735,390353400,30861665,1223170,50866147
9,412123294,442718839,30595545,1223170,56922704
10,462698570,493300736,30602166,1223170,58207424
11,513063551,543616761,30553210,1223170,58206579
12,562559332,593244632,30685300,1223170,58206279
13,612555921,643201861,30645940,1223170,58205566
14,662510160,692985832,30475672,1223170,58061685
15,711481619,741867984,30386365,1223170,57701308
16,760454072,790829264,30375192,1223170,57700116
17,790872958,790875304,2346,3,643
