BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,71788,79478,7690,85,3200
2,118152,123012,4860,85,3374
3,155629,160649,5020,85,3390
4,186761,193316,6555,85,3391
5,218135,223357,5222,85,3391
6,247225,252079,4854,85,3389
7,271408,276260,4852,85,3387
8,297643,303639,5996,85,3392
9,321348,325886,4538,85,3392
10,342452,346213,3761,85,3389
11,362430,366062,3632,85,3397
12,381668,386301,4633,85,3445
13,402252,406833,4581,85,3555
14,422663,426533,3870,85,3563
15,443933,447567,3634,85,3560
16,462030,465885,3855,85,3563
17,480465,483967,3502,85,3565
18,498437,502052,3615,85,3555
19,516391,519688,3297,85,3561
20,534943,539144,4201,85,3557
21,552601,555963,3362,85,3559
22,568935,572547,3612,85,3552
23,585860,589161,3301,85,3572
24,602226,607435,5209,85,3550
25,623377,626595,3218,85,3560
26,642633,647012,4379,85,3563
27,660284,663764,3480,85,3553
28,676905,681321,4416,85,3562
29,694228,697426,3198,85,3561
30,710508,713746,3238,85,3559
31,726473,730055,3582,85,3558
32,742491,746986,4495,85,3556
33,759209,760985,1776,8,794
