BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,99378,109366,9988,170,6056
2,153442,162412,8970,170,6263
3,198164,208636,10472,170,6262
4,238191,250506,12315,170,6261
5,279481,289157,9676,170,6263
6,317131,325430,8299,170,6324
7,356596,366294,9698,170,6600
8,391443,401217,9774,170,6605
9,422452,430797,8345,170,6602
10,452014,459576,7562,170,6600
11,478883,488842,9959,170,6593
12,507566,515431,7865,170,6604
13,533708,544050,10342,170,6605
14,562287,570338,8051,170,6597
15,589052,596996,7944,170,6602
16,614004,622003,7999,170,6596
17,634680,636607,1927,8,794
