BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1597027,3426223,1829196,78957,2960759
2,4354989,6017077,1662088,78957,3099192
3,7043950,8710281,1666331,78957,3141173
4,9557105,11248808,1691703,78957,3141103
5,12095202,13786992,1691790,78957,3141296
6,14554556,16229955,1675399,78957,3141171
7,17028539,18735131,1706592,78957,3141239
8,19512373,21187290,1674917,78957,3141094
9,21960930,23650535,1689605,78957,3141376
10,24417405,26102877,1685472,78957,3141511
11,26856032,28503740,1647708,78957,3141402
12,29262516,30927708,1665192,78957,3141401
13,31819254,33483403,1664149,78957,3194087
14,34427202,36189200,1761998,78957,3299259
15,37075328,38784613,1709285,78957,3299299
16,39617479,41373818,1756339,78957,3299108
17,42205840,43926897,1721057,78957,3299123
18,44762253,46498324,1736071,78957,3299078
19,47414976,49156714,1741738,78957,3299388
20,49996924,51750393,1753469,78957,3299093
21,52568196,54270294,1702098,78957,3298909
22,55104420,56853612,1749192,78957,3299227
23,57682729,59403502,1720773,78957,3299183
24,60239259,61954936,1715677,78957,3298990
25,62792686,64543084,1750398,78957,3299094
26,65364926,67085549,1720623,78957,3299265
27,67904792,69609833,1705041,78957,3299148
28,70430236,72141115,1710879,78957,3299230
29,72977973,74697266,1719293,78957,3299219
30,75518977,77257405,1738428,78957,3299090
31,78170056,79883263,1713207,78957,3299343
32,80787056,82506942,1719886,78957,3299481
33,82519886,82521506,1620,5,711
