BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,127194,137683,10489,170,6056
2,183328,192218,8890,170,6263
3,229365,238551,9186,170,6262
4,268224,281883,13659,170,6261
5,311181,321671,10490,170,6263
6,351588,361283,9695,170,6324
7,401228,410904,9676,170,6600
8,437402,445167,7765,170,6605
9,466515,476369,9854,170,6602
10,500132,507962,7830,170,6600
11,532283,539691,7408,170,6593
12,558495,566057,7562,170,6604
13,584482,592009,7527,170,6605
14,610609,618741,8132,170,6597
15,642096,652121,10025,170,6602
16,669242,677379,8137,170,6596
17,692522,698474,5952,8,794
