BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15958888,46970479,31011591,1223170,48879695
2,65111992,96034241,30922249,1223170,51101669
3,114939592,145406733,30467141,1223170,51101842
4,163034400,193576538,30542138,1223170,51101574
5,211987606,242383328,30395722,1223170,51101296
6,261616516,292117624,30501108,1223170,51103156
7,309187999,339619714,30431715,1223170,51068888
8,357837123,388114176,30277053,1223170,50866147
9,408096049,438366837,30270788,1223170,56922704
10,459424835,489639463,30214628,1223170,58207424
11,509778529,540173921,30395392,1223170,58206579
12,559142303,589553907,30411604,1223170,58206279
13,608507904,639026309,30518405,1223170,58205566
14,658056400,688367542,30311142,1223170,58061685
15,707053112,737363855,30310743,1223170,57701308
16,755896588,786120299,30223711,1223170,57700116
17,786158213,786160690,2477,3,643
