BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2377636,5893531,3515895,157914,6059433
2,7950920,11277195,3326275,157914,6281758
3,13137705,16583877,3446172,157914,6281949
4,18268682,21575067,3306385,157914,6281815
5,23393858,26732435,3338577,157914,6282369
6,28313495,31594980,3281485,157914,6282285
7,33497543,36884601,3387058,157914,6492828
8,38749511,42169348,3419837,157914,6597889
9,44363405,47763013,3399608,157914,6597683
10,50044205,53451659,3407454,157914,6597963
11,55565390,58971480,3406090,157914,6597618
12,60523103,63918201,3395098,157914,6597655
13,66038862,69420757,3381895,157914,6597841
14,71563191,74981179,3417988,157914,6597860
15,77101613,80549138,3447525,157914,6597791
16,82801471,86239171,3437700,157914,6598306
17,86251202,86253021,1819,5,711
